mois,site,metier,reel,Baseline moyenne train,Regression lineaire,Random Forest,prediction_retenue,modele_retenu
2023-08-01,Madrid,Finance,38,26.151993067590986,20.382201453831076,28.325110222970853,28.325110222970853,Random Forest
2023-08-01,Madrid,Hr,1,26.151993067590986,36.19867177851691,30.08170504634946,30.08170504634946,Random Forest
2023-08-01,Madrid,It,30,26.151993067590986,21.224190206607624,29.71409839260236,29.71409839260236,Random Forest
2023-08-01,Madrid,It,23,26.151993067590986,34.11556939153797,28.709885256521336,28.709885256521336,Random Forest
2023-08-01,Madrid,Operations,25,26.151993067590986,36.30908340648875,28.47894515838012,28.47894515838012,Random Forest
2023-08-01,Paris,Finance,8,26.151993067590986,33.56436718527118,30.729664108703645,30.729664108703645,Random Forest
2023-08-01,Paris,Finance,36,26.151993067590986,31.285618771544087,29.72213795284635,29.72213795284635,Random Forest
2023-08-01,Paris,Finance,50,26.151993067590986,31.38775982775852,28.501478889906064,28.501478889906064,Random Forest
2023-08-01,Paris,Finance,27,26.151993067590986,25.51770239663389,29.916305238731866,29.916305238731866,Random Forest
2023-08-01,Paris,Finance,1,26.151993067590986,32.521320417386626,29.973921532104406,29.973921532104406,Random Forest
2023-08-01,Paris,Finance,55,26.151993067590986,35.038443096722375,29.537757074211804,29.537757074211804,Random Forest
2023-08-01,Paris,Hr,37,26.151993067590986,34.296098789680784,28.53015590133173,28.53015590133173,Random Forest
2023-08-01,Paris,Hr,26,26.151993067590986,38.14741168195267,31.29280622896951,31.29280622896951,Random Forest
2023-08-01,Paris,Hr,4,26.151993067590986,35.076106349681424,28.99317929599772,28.99317929599772,Random Forest
2023-08-01,Paris,Hr,7,26.151993067590986,25.173662925441917,29.442529740850283,29.442529740850283,Random Forest
2023-08-01,Paris,It,5,26.151993067590986,15.640251112027169,4.993847164820343,4.993847164820343,Random Forest
2023-08-01,Paris,It,22,26.151993067590986,31.579519833962358,26.69525369238346,26.69525369238346,Random Forest
2023-08-01,Paris,It,31,26.151993067590986,27.27400675875591,29.34908141939696,29.34908141939696,Random Forest
2023-08-01,Paris,Operations,29,26.151993067590986,19.398614482589515,26.726001748745393,26.726001748745393,Random Forest
2023-08-01,Paris,Operations,44,26.151993067590986,33.509415178232544,30.333057451967257,30.333057451967257,Random Forest
2023-08-01,Paris,Operations,33,26.151993067590986,33.211324436196115,28.99806139048157,28.99806139048157,Random Forest
2023-08-01,Paris,Operations,33,26.151993067590986,33.398573436916074,29.904050259507763,29.904050259507763,Random Forest
2023-09-01,Berlin,Finance,0,26.151993067590986,16.536931334422583,0.0,0.0,Random Forest
2023-09-01,Berlin,Finance,26,26.151993067590986,33.22721495407467,30.28829319317748,30.28829319317748,Random Forest
2023-09-01,Berlin,Finance,44,26.151993067590986,28.130648362434524,30.50500235647031,30.50500235647031,Random Forest
2023-09-01,Berlin,Finance,0,26.151993067590986,13.492970658842005,0.0,0.0,Random Forest
2023-09-01,Berlin,Finance,32,26.151993067590986,36.24227612606752,31.129226700792383,31.129226700792383,Random Forest
2023-09-01,Berlin,Finance,24,26.151993067590986,23.300552462071515,30.81166102826877,30.81166102826877,Random Forest
2023-09-01,Berlin,Finance,61,26.151993067590986,29.27607062985019,30.1902622868769,30.1902622868769,Random Forest
2023-09-01,Berlin,It,23,26.151993067590986,32.04134536518674,29.910951975712454,29.910951975712454,Random Forest
2023-09-01,Berlin,It,0,26.151993067590986,13.837491543410113,0.0,0.0,Random Forest
2023-09-01,Berlin,It,61,26.151993067590986,27.213714944318767,29.901203068367135,29.901203068367135,Random Forest
2023-09-01,Berlin,It,48,26.151993067590986,20.10520479739484,30.005078354942725,30.005078354942725,Random Forest
2023-09-01,Berlin,It,3,26.151993067590986,36.18550359084169,33.10582511449671,33.10582511449671,Random Forest
2023-09-01,Berlin,It,38,26.151993067590986,28.889828307460448,29.3930698761516,29.3930698761516,Random Forest
2023-09-01,Berlin,It,29,26.151993067590986,30.920479975835665,28.74355924836818,28.74355924836818,Random Forest
2023-09-01,Berlin,It,58,26.151993067590986,34.91039640897333,28.64493753328885,28.64493753328885,Random Forest
2023-09-01,Berlin,Operations,4,26.151993067590986,28.08765862514926,29.019817044203023,29.019817044203023,Random Forest
2023-09-01,Berlin,Operations,3,26.151993067590986,14.17429047802195,3.0,3.0,Random Forest
2023-09-01,Berlin,Operations,40,26.151993067590986,19.61742645772359,28.07126501212544,28.07126501212544,Random Forest
2023-09-01,Berlin,Operations,56,26.151993067590986,21.86216058269437,29.045881261041824,29.045881261041824,Random Forest
2023-09-01,Lyon,Finance,0,26.151993067590986,14.958625362523595,0.0,0.0,Random Forest
2023-09-01,Lyon,Finance,0,26.151993067590986,16.840564933641886,0.0,0.0,Random Forest
2023-09-01,Lyon,Finance,0,26.151993067590986,15.672248077485936,0.0,0.0,Random Forest
2023-09-01,Lyon,Finance,29,26.151993067590986,25.410523763904934,30.457442851526764,30.457442851526764,Random Forest
2023-09-01,Lyon,Finance,49,26.151993067590986,36.046459457869524,30.11351258812823,30.11351258812823,Random Forest
2023-09-01,Lyon,Finance,4,26.151993067590986,17.041341141193726,4.0,4.0,Random Forest
2023-09-01,Lyon,Finance,43,26.151993067590986,19.21983040766526,28.44849451732744,28.44849451732744,Random Forest
2023-09-01,Lyon,Hr,13,26.151993067590986,27.930873118698607,28.855512804954106,28.855512804954106,Random Forest
2023-09-01,Lyon,Hr,40,26.151993067590986,24.671040485744335,31.25638324473718,31.25638324473718,Random Forest
2023-09-01,Lyon,It,29,26.151993067590986,19.21617324517088,21.461981915333933,21.461981915333933,Random Forest
2023-09-01,Lyon,It,45,26.151993067590986,22.25153683019648,29.800584038467406,29.800584038467406,Random Forest
2023-09-01,Lyon,It,59,26.151993067590986,22.84584317935433,30.646339303190274,30.646339303190274,Random Forest
2023-09-01,Lyon,It,47,26.151993067590986,32.70381223783093,30.51681437467164,30.51681437467164,Random Forest
2023-09-01,Lyon,It,9,26.151993067590986,25.83388711587118,30.12509889861524,30.12509889861524,Random Forest
2023-09-01,Lyon,Operations,5,26.151993067590986,26.299704538139405,29.607006393834432,29.607006393834432,Random Forest
2023-09-01,Lyon,Operations,8,26.151993067590986,14.83276906483295,6.858224591638115,6.858224591638115,Random Forest
2023-09-01,Lyon,Operations,0,26.151993067590986,26.01803912170825,30.229405782726467,30.229405782726467,Random Forest
2023-09-01,Madrid,Finance,17,26.151993067590986,15.1845312373029,14.95531879137223,14.95531879137223,Random Forest
2023-09-01,Madrid,Finance,55,26.151993067590986,27.635925036037374,29.697478504693276,29.697478504693276,Random Forest
2023-09-01,Madrid,Finance,28,26.151993067590986,21.57754625644512,30.014333833518048,30.014333833518048,Random Forest
2023-09-01,Madrid,Finance,9,26.151993067590986,20.11815888814006,26.923341521732944,26.923341521732944,Random Forest
2023-09-01,Madrid,It,34,26.151993067590986,24.597519229389952,30.14957437041314,30.14957437041314,Random Forest
2023-09-01,Madrid,Operations,55,26.151993067590986,24.975415596635546,30.16944308865077,30.16944308865077,Random Forest
2023-09-01,Madrid,Operations,53,26.151993067590986,29.373769254946886,30.32150450147023,30.32150450147023,Random Forest
2023-09-01,Paris,Finance,19,26.151993067590986,25.377771612777874,30.43559006140699,30.43559006140699,Random Forest
2023-09-01,Paris,Finance,3,26.151993067590986,23.525036751746555,30.166880925385716,30.166880925385716,Random Forest
2023-09-01,Paris,Hr,2,26.151993067590986,19.792744411325096,26.06211431915378,26.06211431915378,Random Forest
2023-09-01,Paris,Hr,20,26.151993067590986,35.19396844794159,30.823308439692386,30.823308439692386,Random Forest
2023-09-01,Paris,It,35,26.151993067590986,24.582242986972602,30.315026001622265,30.315026001622265,Random Forest
2023-09-01,Paris,It,14,26.151993067590986,16.795679559183583,7.147973817058386,7.147973817058386,Random Forest
2023-09-01,Paris,It,16,26.151993067590986,18.47752097389631,24.63329801003686,24.63329801003686,Random Forest
2023-09-01,Paris,It,55,26.151993067590986,38.0764751065342,29.822472212381133,29.822472212381133,Random Forest
2023-09-01,Paris,Operations,9,26.151993067590986,22.06165677541694,28.07926002791229,28.07926002791229,Random Forest
2023-09-01,Paris,Operations,12,26.151993067590986,27.301393736113507,30.209303875891045,30.209303875891045,Random Forest
2023-09-01,Paris,Operations,1,26.151993067590986,15.356325435717046,1.0,1.0,Random Forest
2023-10-01,Berlin,Finance,9,26.151993067590986,33.36271719498052,29.340450963949415,29.340450963949415,Random Forest
2023-10-01,Berlin,Finance,18,26.151993067590986,15.714876016040032,17.04670988079587,17.04670988079587,Random Forest
2023-10-01,Berlin,Finance,37,26.151993067590986,23.1916939103581,29.717278826183918,29.717278826183918,Random Forest
2023-10-01,Berlin,Finance,11,26.151993067590986,25.514753218447115,28.25819458647908,28.25819458647908,Random Forest
2023-10-01,Berlin,Finance,9,26.151993067590986,22.784359248102927,29.283539443760965,29.283539443760965,Random Forest
2023-10-01,Berlin,Finance,42,26.151993067590986,19.564433998342718,27.028039767699852,27.028039767699852,Random Forest
2023-10-01,Berlin,Finance,54,26.151993067590986,26.13366151184768,29.47237502842713,29.47237502842713,Random Forest
2023-10-01,Berlin,Hr,21,26.151993067590986,16.114695009194474,17.0409885608281,17.0409885608281,Random Forest
2023-10-01,Berlin,Hr,34,26.151993067590986,16.659451719754998,27.88912675728893,27.88912675728893,Random Forest
2023-10-01,Berlin,Hr,52,26.151993067590986,32.30362896792172,28.369617469596115,28.369617469596115,Random Forest
2023-10-01,Berlin,It,44,26.151993067590986,21.157078912530682,29.49401748008348,29.49401748008348,Random Forest
2023-10-01,Berlin,It,21,26.151993067590986,17.76548990055239,17.89154455336777,17.89154455336777,Random Forest
2023-10-01,Berlin,It,46,26.151993067590986,32.113783485665216,30.195289594672335,30.195289594672335,Random Forest
2023-10-01,Berlin,It,0,26.151993067590986,13.706087426303055,0.0,0.0,Random Forest
2023-10-01,Berlin,It,19,26.151993067590986,19.658872597653964,28.96925242505864,28.96925242505864,Random Forest
2023-10-01,Berlin,It,30,26.151993067590986,21.102898653284182,29.256644329516956,29.256644329516956,Random Forest
2023-10-01,Berlin,Operations,0,26.151993067590986,13.833848202234861,0.0,0.0,Random Forest
2023-10-01,Berlin,Operations,43,26.151993067590986,36.624328181317644,28.90609495723664,28.90609495723664,Random Forest
2023-10-01,Berlin,Operations,30,26.151993067590986,29.04461069075557,28.736982638354768,28.736982638354768,Random Forest
2023-10-01,Berlin,Operations,25,26.151993067590986,30.415859486255627,29.60571585452836,29.60571585452836,Random Forest
2023-10-01,Berlin,Operations,7,26.151993067590986,14.882639141461683,6.6039827367387245,6.6039827367387245,Random Forest
2023-10-01,Berlin,Operations,16,26.151993067590986,16.15748392133189,12.360135432333077,12.360135432333077,Random Forest
2023-10-01,Lyon,Finance,5,26.151993067590986,17.154119563374152,4.993847164820343,4.993847164820343,Random Forest
2023-10-01,Lyon,Finance,8,26.151993067590986,17.84267163964391,7.753876324088227,7.753876324088227,Random Forest
2023-10-01,Lyon,Hr,32,26.151993067590986,33.010317611431276,29.956740393620986,29.956740393620986,Random Forest
2023-10-01,Lyon,It,38,26.151993067590986,21.583954917697,28.31879418579223,28.31879418579223,Random Forest
2023-10-01,Lyon,It,45,26.151993067590986,21.70844166887689,29.706619310186188,29.706619310186188,Random Forest
2023-10-01,Lyon,It,51,26.151993067590986,22.052983667831757,29.7675354001575,29.7675354001575,Random Forest
2023-10-01,Lyon,It,51,26.151993067590986,29.317340434126145,29.532848418170335,29.532848418170335,Random Forest
2023-10-01,Lyon,Operations,15,26.151993067590986,34.818702726105926,30.80150164816522,30.80150164816522,Random Forest
2023-10-01,Lyon,Operations,34,26.151993067590986,21.72594968139217,29.64068311199681,29.64068311199681,Random Forest
2023-10-01,Madrid,Finance,15,26.151993067590986,35.11717927109691,30.472544165147518,30.472544165147518,Random Forest
2023-10-01,Madrid,It,58,26.151993067590986,34.573239790103145,30.112797792007548,30.112797792007548,Random Forest
2023-10-01,Paris,Finance,18,26.151993067590986,30.694493670810026,29.732710564581726,29.732710564581726,Random Forest
2023-10-01,Paris,Finance,41,26.151993067590986,31.78451381924868,30.221194241250764,30.221194241250764,Random Forest
2023-10-01,Paris,Finance,53,26.151993067590986,29.559276342876828,30.826944335910504,30.826944335910504,Random Forest
2023-10-01,Paris,Finance,13,26.151993067590986,39.61480165513076,29.094392751315734,29.094392751315734,Random Forest
2023-10-01,Paris,Finance,47,26.151993067590986,37.15218615154354,30.472577098774593,30.472577098774593,Random Forest
2023-10-01,Paris,Hr,55,26.151993067590986,31.67897192296291,29.652176149688984,29.652176149688984,Random Forest
2023-10-01,Paris,Hr,4,26.151993067590986,26.5781598357428,30.70623148157663,30.70623148157663,Random Forest
2023-10-01,Paris,It,35,26.151993067590986,28.322485215238004,29.72065577879573,29.72065577879573,Random Forest
2023-10-01,Paris,It,23,26.151993067590986,29.104636972442986,29.14921409467497,29.14921409467497,Random Forest
2023-10-01,Paris,Operations,50,26.151993067590986,34.413230285092716,29.85079480531207,29.85079480531207,Random Forest
2023-11-01,Berlin,Finance,0,26.151993067590986,15.18422375241118,0.0,0.0,Random Forest
2023-11-01,Berlin,Finance,16,26.151993067590986,36.213610424107074,30.109832395463787,30.109832395463787,Random Forest
2023-11-01,Berlin,Finance,49,26.151993067590986,31.555710563724656,29.52951337175769,29.52951337175769,Random Forest
2023-11-01,Berlin,Finance,42,26.151993067590986,31.395846881296205,29.650331653735453,29.650331653735453,Random Forest
2023-11-01,Berlin,Finance,49,26.151993067590986,39.52544192483601,58.72982444971716,58.72982444971716,Random Forest
2023-11-01,Berlin,Hr,47,26.151993067590986,35.20946006946323,30.248298468289498,30.248298468289498,Random Forest
2023-11-01,Berlin,Hr,5,26.151993067590986,26.25695605176693,26.85408167800454,26.85408167800454,Random Forest
2023-11-01,Berlin,It,14,26.151993067590986,20.628792705495588,30.06177841749075,30.06177841749075,Random Forest
2023-11-01,Berlin,It,49,26.151993067590986,23.85252183643017,29.80071286918585,29.80071286918585,Random Forest
2023-11-01,Berlin,It,57,26.151993067590986,33.942444184571414,30.298854801347204,30.298854801347204,Random Forest
2023-11-01,Berlin,It,17,26.151993067590986,25.492909672348,29.80450876496534,29.80450876496534,Random Forest
2023-11-01,Berlin,It,0,26.151993067590986,16.073612695094393,0.0,0.0,Random Forest
2023-11-01,Berlin,It,11,26.151993067590986,14.946336890082758,10.185964847185621,10.185964847185621,Random Forest
2023-11-01,Berlin,It,1,26.151993067590986,37.2608798302559,29.61681405598126,29.61681405598126,Random Forest
2023-11-01,Berlin,It,44,26.151993067590986,24.95973708472579,30.034861935968074,30.034861935968074,Random Forest
2023-11-01,Berlin,It,1,26.151993067590986,20.654738502196118,27.029712539004873,27.029712539004873,Random Forest
2023-11-01,Berlin,Operations,46,26.151993067590986,20.139941272012777,29.927262836375355,29.927262836375355,Random Forest
2023-11-01,Berlin,Operations,41,26.151993067590986,18.571206774879837,25.889483917172193,25.889483917172193,Random Forest
2023-11-01,Berlin,Operations,45,26.151993067590986,29.937867183426754,29.295298964399137,29.295298964399137,Random Forest
2023-11-01,Berlin,Operations,40,26.151993067590986,24.395541175871536,29.45936813683922,29.45936813683922,Random Forest
2023-11-01,Lyon,Finance,2,26.151993067590986,15.188091451767557,2.0,2.0,Random Forest
2023-11-01,Lyon,Finance,41,26.151993067590986,28.17851817205177,29.662027634367785,29.662027634367785,Random Forest
2023-11-01,Lyon,Finance,50,26.151993067590986,23.297693588502344,30.143016902657667,30.143016902657667,Random Forest
2023-11-01,Lyon,Finance,39,26.151993067590986,31.84076778929519,29.47841066193996,29.47841066193996,Random Forest
2023-11-01,Lyon,Finance,1,26.151993067590986,20.831476616184155,27.680284315887985,27.680284315887985,Random Forest
2023-11-01,Lyon,Hr,3,26.151993067590986,35.886059748510164,44.70070058708858,44.70070058708858,Random Forest
2023-11-01,Lyon,Hr,32,26.151993067590986,22.22559466032035,29.893770950521095,29.893770950521095,Random Forest
2023-11-01,Lyon,It,42,26.151993067590986,29.252411199131128,29.2286023090107,29.2286023090107,Random Forest
2023-11-01,Lyon,It,56,26.151993067590986,32.29880556764735,28.783632439876307,28.783632439876307,Random Forest
2023-11-01,Lyon,It,9,26.151993067590986,31.88845108152286,29.983128108229913,29.983128108229913,Random Forest
2023-11-01,Lyon,It,37,26.151993067590986,32.4920223926773,30.50646471064669,30.50646471064669,Random Forest
2023-11-01,Lyon,It,6,26.151993067590986,15.440726472796392,5.732615692422792,5.732615692422792,Random Forest
2023-11-01,Lyon,It,37,26.151993067590986,20.487950556003213,28.78718970161799,28.78718970161799,Random Forest
2023-11-01,Lyon,It,55,26.151993067590986,35.72405948258097,49.620378753925344,49.620378753925344,Random Forest
2023-11-01,Lyon,Operations,32,26.151993067590986,32.030007571698214,30.08084384592251,30.08084384592251,Random Forest
2023-11-01,Lyon,Operations,18,26.151993067590986,20.520004567235155,27.922881960292592,27.922881960292592,Random Forest
2023-11-01,Madrid,Finance,41,26.151993067590986,24.28018277570102,30.63057955792143,30.63057955792143,Random Forest
2023-11-01,Madrid,Finance,25,26.151993067590986,33.870958543734034,30.093287217900023,30.093287217900023,Random Forest
2023-11-01,Madrid,Finance,49,26.151993067590986,20.370316549477284,29.036843100680255,29.036843100680255,Random Forest
2023-11-01,Madrid,It,8,26.151993067590986,15.344885606747729,7.9061779153563645,7.9061779153563645,Random Forest
2023-11-01,Madrid,It,54,26.151993067590986,23.781597612828605,29.75773493262871,29.75773493262871,Random Forest
2023-11-01,Madrid,It,42,26.151993067590986,23.89459337209893,28.314755518588527,28.314755518588527,Random Forest
2023-11-01,Madrid,It,40,26.151993067590986,30.37112482643211,27.954968595124853,27.954968595124853,Random Forest
2023-11-01,Madrid,It,43,26.151993067590986,34.174711512044006,29.305295661873465,29.305295661873465,Random Forest
2023-11-01,Paris,Finance,3,26.151993067590986,24.991553364664927,28.020793080288165,28.020793080288165,Random Forest
2023-11-01,Paris,Finance,24,26.151993067590986,16.972358807643182,18.58324714263258,18.58324714263258,Random Forest
2023-11-01,Paris,Finance,27,26.151993067590986,16.750953572020837,22.261536615168207,22.261536615168207,Random Forest
2023-11-01,Paris,Hr,24,26.151993067590986,34.57707304466022,30.20848916916368,30.20848916916368,Random Forest
2023-11-01,Paris,Hr,4,26.151993067590986,24.3703068002864,28.622771567564534,28.622771567564534,Random Forest
2023-11-01,Paris,Hr,29,26.151993067590986,32.30504433759518,29.865252017577802,29.865252017577802,Random Forest
2023-11-01,Paris,Hr,23,26.151993067590986,27.01068740963351,30.101220854594743,30.101220854594743,Random Forest
2023-11-01,Paris,It,37,26.151993067590986,19.32087024980061,27.662821604662575,27.662821604662575,Random Forest
2023-11-01,Paris,It,31,26.151993067590986,24.09440878896109,29.090265840615622,29.090265840615622,Random Forest
2023-11-01,Paris,It,29,26.151993067590986,17.755316252826972,19.128097635952894,19.128097635952894,Random Forest
2023-11-01,Paris,It,47,26.151993067590986,23.39246028410335,30.16183782640676,30.16183782640676,Random Forest
2023-11-01,Paris,It,19,26.151993067590986,21.57651493112692,30.03165087341357,30.03165087341357,Random Forest
2023-11-01,Paris,It,22,26.151993067590986,26.012951734566435,29.334879083037315,29.334879083037315,Random Forest
2023-11-01,Paris,Operations,40,26.151993067590986,24.941169392900214,30.808658472046194,30.808658472046194,Random Forest
2023-11-01,Paris,Operations,46,26.151993067590986,20.361049153053532,30.1780593788145,30.1780593788145,Random Forest
2023-12-01,Berlin,Finance,14,26.151993067590986,27.91470755184429,29.405871890403187,29.405871890403187,Random Forest
2023-12-01,Berlin,Finance,25,26.151993067590986,26.69982419830719,30.30604715929357,30.30604715929357,Random Forest
2023-12-01,Berlin,Finance,35,26.151993067590986,33.60688605284796,30.751602149168356,30.751602149168356,Random Forest
2023-12-01,Berlin,Finance,54,26.151993067590986,23.371522021524406,28.662912094772548,28.662912094772548,Random Forest
2023-12-01,Berlin,Finance,13,26.151993067590986,20.295229329968162,29.054966693414645,29.054966693414645,Random Forest
2023-12-01,Berlin,Finance,23,26.151993067590986,18.877528572224833,16.494112820863606,16.494112820863606,Random Forest
2023-12-01,Berlin,Finance,20,26.151993067590986,17.223903121335745,25.076915935934053,25.076915935934053,Random Forest
2023-12-01,Berlin,Finance,52,26.151993067590986,23.520900422841947,28.610791579775047,28.610791579775047,Random Forest
2023-12-01,Berlin,Finance,38,26.151993067590986,31.96613181275477,29.52172784397383,29.52172784397383,Random Forest
2023-12-01,Berlin,Hr,5,26.151993067590986,25.87026577048087,29.766710484259256,29.766710484259256,Random Forest
2023-12-01,Berlin,Hr,2,26.151993067590986,31.66586857431845,30.08071941959877,30.08071941959877,Random Forest
2023-12-01,Berlin,It,58,26.151993067590986,35.82083431836363,30.48924623219718,30.48924623219718,Random Forest
2023-12-01,Berlin,It,36,26.151993067590986,35.46550534057489,31.785746134370925,31.785746134370925,Random Forest
2023-12-01,Berlin,It,12,26.151993067590986,15.838035522374998,12.244497924106417,12.244497924106417,Random Forest
2023-12-01,Berlin,It,7,26.151993067590986,14.982814688895095,6.937068378963234,6.937068378963234,Random Forest
2023-12-01,Berlin,It,30,26.151993067590986,21.115330012506362,29.893838170198837,29.893838170198837,Random Forest
2023-12-01,Berlin,It,37,26.151993067590986,27.94632457393629,28.807628285408402,28.807628285408402,Random Forest
2023-12-01,Berlin,It,36,26.151993067590986,19.981375008444317,29.480348845429592,29.480348845429592,Random Forest
2023-12-01,Berlin,Operations,4,26.151993067590986,14.660092149520754,3.975,3.975,Random Forest
2023-12-01,Lyon,Finance,15,26.151993067590986,16.886195799305145,12.243648728509845,12.243648728509845,Random Forest
2023-12-01,Lyon,Hr,12,26.151993067590986,25.00781368650366,30.02592016436635,30.02592016436635,Random Forest
2023-12-01,Lyon,Hr,47,26.151993067590986,25.950622354858904,29.770742653542545,29.770742653542545,Random Forest
2023-12-01,Lyon,Hr,37,26.151993067590986,36.935052475108364,29.084883314740267,29.084883314740267,Random Forest
2023-12-01,Lyon,It,47,26.151993067590986,32.19300471803399,30.5175477987844,30.5175477987844,Random Forest
2023-12-01,Lyon,It,9,26.151993067590986,29.22090079800304,30.36301899165059,30.36301899165059,Random Forest
2023-12-01,Lyon,It,3,26.151993067590986,17.014890761026663,6.60672080047851,6.60672080047851,Random Forest
2023-12-01,Lyon,It,50,26.151993067590986,34.417946773202985,28.052101813919933,28.052101813919933,Random Forest
2023-12-01,Lyon,It,3,26.151993067590986,28.586292233615517,28.677779259372635,28.677779259372635,Random Forest
2023-12-01,Lyon,It,53,26.151993067590986,32.01696169521047,30.272887542926497,30.272887542926497,Random Forest
2023-12-01,Lyon,It,18,26.151993067590986,24.67570508600015,29.10461958732238,29.10461958732238,Random Forest
2023-12-01,Lyon,Operations,12,26.151993067590986,17.28383649156723,14.767689900771183,14.767689900771183,Random Forest
2023-12-01,Madrid,Finance,2,26.151993067590986,23.15982725214831,29.786429103959783,29.786429103959783,Random Forest
2023-12-01,Madrid,Finance,8,26.151993067590986,34.038938827593626,28.19523173778989,28.19523173778989,Random Forest
2023-12-01,Madrid,Finance,1,26.151993067590986,17.27265167953002,21.01208149939132,21.01208149939132,Random Forest
2023-12-01,Madrid,Finance,26,26.151993067590986,32.83349452400922,30.19363835297572,30.19363835297572,Random Forest
2023-12-01,Madrid,It,76,26.151993067590986,53.89934519692802,72.93246431172992,72.93246431172992,Random Forest
2023-12-01,Madrid,It,51,26.151993067590986,20.446624286412913,29.813718662525737,29.813718662525737,Random Forest
2023-12-01,Madrid,It,12,26.151993067590986,36.407369211961324,30.612181132753392,30.612181132753392,Random Forest
2023-12-01,Madrid,Operations,55,26.151993067590986,29.920593382212378,30.3765182145279,30.3765182145279,Random Forest
2023-12-01,Paris,Finance,15,26.151993067590986,24.701180806094886,27.62262383809654,27.62262383809654,Random Forest
2023-12-01,Paris,Finance,40,26.151993067590986,21.65008988384888,30.036230848702065,30.036230848702065,Random Forest
2023-12-01,Paris,Finance,54,26.151993067590986,26.57509202175865,29.92919360743428,29.92919360743428,Random Forest
2023-12-01,Paris,Finance,13,26.151993067590986,18.360479050315973,17.445015203355034,17.445015203355034,Random Forest
2023-12-01,Paris,Finance,14,26.151993067590986,28.32195119870088,30.091140030742473,30.091140030742473,Random Forest
2023-12-01,Paris,Finance,51,26.151993067590986,29.108923104927992,28.05201561506264,28.05201561506264,Random Forest
2023-12-01,Paris,Hr,1,26.151993067590986,31.26921951615617,29.053513263339436,29.053513263339436,Random Forest
2023-12-01,Paris,Hr,35,26.151993067590986,25.227393919017086,28.949628724361663,28.949628724361663,Random Forest
2023-12-01,Paris,Hr,36,26.151993067590986,36.01378030511033,30.676273047653588,30.676273047653588,Random Forest
2023-12-01,Paris,It,41,26.151993067590986,26.288762045737787,30.020637573018018,30.020637573018018,Random Forest
2023-12-01,Paris,It,30,26.151993067590986,19.058983705210498,25.543665868374514,25.543665868374514,Random Forest
2023-12-01,Paris,It,6,26.151993067590986,20.396465156757458,29.18648329683512,29.18648329683512,Random Forest
2023-12-01,Paris,Operations,32,26.151993067590986,19.21298353346252,27.93029714814433,27.93029714814433,Random Forest
2023-12-01,Paris,Operations,43,26.151993067590986,33.64499177739282,30.18251324442007,30.18251324442007,Random Forest
2023-12-01,Paris,Operations,52,26.151993067590986,32.8551253873786,29.48781225504378,29.48781225504378,Random Forest
2024-01-01,Berlin,Finance,10,26.151993067590986,22.274900493230675,30.10360638220459,30.10360638220459,Random Forest
2024-01-01,Berlin,Finance,12,26.151993067590986,15.34917174809741,11.804801251893641,11.804801251893641,Random Forest
2024-01-01,Berlin,Finance,14,26.151993067590986,34.654340654016664,28.887439845260722,28.887439845260722,Random Forest
2024-01-01,Berlin,Finance,19,26.151993067590986,22.089644069018455,28.21483720868569,28.21483720868569,Random Forest
2024-01-01,Berlin,Finance,26,26.151993067590986,21.53788811102404,30.051159791122693,30.051159791122693,Random Forest
2024-01-01,Berlin,Finance,18,26.151993067590986,14.823989623586263,17.963695153229988,17.963695153229988,Random Forest
2024-01-01,Berlin,Hr,10,26.151993067590986,16.11137434343363,16.662320656454234,16.662320656454234,Random Forest
2024-01-01,Berlin,Hr,30,26.151993067590986,18.56209057153717,26.17742730735622,26.17742730735622,Random Forest
2024-01-01,Berlin,It,5,26.151993067590986,34.878030842657026,30.743210418457135,30.743210418457135,Random Forest
2024-01-01,Berlin,It,2,26.151993067590986,28.430698464390353,28.335872379190704,28.335872379190704,Random Forest
2024-01-01,Berlin,Operations,23,26.151993067590986,33.30622901275977,29.32413658334003,29.32413658334003,Random Forest
2024-01-01,Berlin,Operations,0,26.151993067590986,15.063912065663619,0.0,0.0,Random Forest
2024-01-01,Berlin,Operations,44,26.151993067590986,22.923101040632538,29.12632926264473,29.12632926264473,Random Forest
2024-01-01,Berlin,Operations,22,26.151993067590986,30.025416830115056,29.942995566422685,29.942995566422685,Random Forest
2024-01-01,Berlin,Operations,34,26.151993067590986,27.96956453342733,29.433987510574486,29.433987510574486,Random Forest
2024-01-01,Berlin,Operations,15,26.151993067590986,22.61630742888896,29.342260095659363,29.342260095659363,Random Forest
2024-01-01,Lyon,Finance,38,26.151993067590986,22.494199909055034,30.070840956356857,30.070840956356857,Random Forest
2024-01-01,Lyon,Finance,9,26.151993067590986,20.950347316521334,28.926165941631393,28.926165941631393,Random Forest
2024-01-01,Lyon,Finance,25,26.151993067590986,36.6325524962456,29.199609711381576,29.199609711381576,Random Forest
2024-01-01,Lyon,Finance,38,26.151993067590986,27.693405396021586,30.029963954027572,30.029963954027572,Random Forest
2024-01-01,Lyon,Finance,22,26.151993067590986,30.403359179126667,27.85331686201223,27.85331686201223,Random Forest
2024-01-01,Lyon,Hr,35,26.151993067590986,26.869781128657348,29.76545242714575,29.76545242714575,Random Forest
2024-01-01,Lyon,It,0,26.151993067590986,27.095371210055987,29.397074362566237,29.397074362566237,Random Forest
