month,team_id,skill_name,required_people_count,available_people_count
2024-05-01,265,Data,19,7
2023-01-01,122,Cyber,13,4
2025-06-01,258,Cyber,4,21
2025-08-01,284,Cloud,23,17
2025-08-01,134,Data,20,13
2023-02-01,293,Data,11,16
2025-10-01,280,AI,1,11
2025-05-01,130,AI,9,22
2023-05-01,253,Cyber,12,7
2025-06-01,130,Cyber,13,28
2024-06-01,299,Data,23,2
2024-02-01,239,Data,23,5
2023-11-01,280,Finance,25,11
2023-04-01,283,AI,0,16
2024-10-01,182,Data,8,3
2023-03-01,289,Data,23,27
2024-12-01,143,Cyber,0,1
2025-10-01,157,Cloud,8,0
2023-08-01,292,Cyber,26,27
2024-12-01,240,Data,24,18
2024-04-01,160,AI,23,26
2023-06-01,167,Cloud,10,17
2024-09-01,278,Finance,25,20
2025-08-01,224,Cyber,6,24
2024-10-01,289,Finance,21,23
2023-09-01,275,AI,20,27
2024-06-01,194,Cloud,21,1
2023-12-01,290,AI,0,6
2023-06-01,171,Cloud,0,10
2025-03-01,171,Finance,8,29
2023-01-01,219,Finance,14,11
2024-03-01,150,AI,21,18
2024-02-01,251,Cloud,15,5
2024-01-01,185,Finance,2,27
2024-09-01,267,Cloud,24,8
2023-06-01,256,Finance,2,15
2024-08-01,172,Data,24,18
2023-04-01,244,Finance,13,25
2024-07-01,100,Data,4,25
2023-10-01,207,AI,16,14
2023-05-01,195,Data,26,1
2023-02-01,100,AI,20,13
2025-07-01,252,Data,9,17
2024-08-01,268,AI,15,4
2023-06-01,250,Finance,17,5
2024-07-01,117,Cyber,12,19
2024-06-01,194,Cyber,17,5
2025-06-01,255,Cyber,28,19
2023-07-01,215,Data,16,11
2024-05-01,184,Cyber,25,4
2023-04-01,239,AI,3,6
2023-03-01,187,Data,3,21
2025-01-01,148,Data,20,1
2025-06-01,196,Finance,14,8
2025-12-01,115,AI,3,25
2024-02-01,214,AI,12,4
2024-11-01,254,Finance,17,8
2024-04-01,280,Cloud,20,20
2025-04-01,191,Finance,23,18
2023-12-01,263,Cloud,5,6
2023-08-01,234,Cyber,4,11
2025-06-01,133,Cyber,22,7
2023-06-01,217,Cyber,0,11
2023-05-01,221,Cyber,5,4
2023-03-01,164,Finance,1,15
2023-10-01,103,Cyber,4,8
2025-06-01,217,Finance,15,2
2024-04-01,125,AI,25,7
2023-11-01,247,AI,3,10
2023-03-01,218,Data,12,17
2024-03-01,278,AI,27,9
2023-01-01,198,Cloud,6,0
2024-01-01,237,Cloud,24,14
2023-03-01,107,Cyber,8,22
2025-06-01,245,Data,25,9
2025-02-01,244,Finance,0,11
2023-11-01,168,Finance,22,20
2023-06-01,129,Finance,22,27
2023-12-01,194,Cyber,4,22
2024-04-01,266,Data,23,18
2024-10-01,160,AI,25,2
2024-10-01,215,AI,19,28
2023-12-01,123,Cyber,10,0
2025-12-01,180,Cloud,16,2
2024-05-01,206,Finance,12,0
2025-08-01,134,Cloud,19,3
2023-03-01,217,AI,26,29
2025-01-01,288,Cyber,1,29
2024-07-01,197,Cloud,28,25
2024-07-01,171,AI,15,20
2024-04-01,114,Cyber,18,9
2025-02-01,135,Finance,28,14
2025-09-01,221,Data,19,8
2024-03-01,154,AI,22,13
2024-08-01,264,Data,27,16
2023-05-01,161,Cyber,8,23
2024-12-01,163,AI,3,19
2023-06-01,266,Finance,17,19
2023-12-01,197,Finance,9,0
2023-04-01,111,Cyber,14,11
2024-01-01,171,Data,12,23
2024-09-01,235,Cloud,15,20
2023-05-01,140,Finance,9,18
2024-01-01,168,Data,3,4
2023-02-01,208,Data,15,22
2023-06-01,102,AI,23,15
2025-05-01,142,Cloud,10,8
2024-11-01,264,Cyber,1,13
2025-11-01,185,Finance,27,26
2023-10-01,284,Cloud,29,8
2024-08-01,124,Data,11,13
2025-01-01,103,Cloud,7,28
2025-12-01,285,AI,20,13
2023-10-01,136,AI,12,6
2025-03-01,235,Data,1,8
2023-07-01,108,Data,23,11
2024-09-01,178,Cyber,1,8
2024-10-01,228,Finance,3,28
2024-06-01,207,Finance,17,13
2023-01-01,240,Cloud,21,27
2025-01-01,295,Finance,2,18
2024-09-01,115,Data,6,20
2025-06-01,271,Cloud,5,1
2025-08-01,164,Finance,0,9
2025-11-01,113,Cyber,8,14
2024-02-01,225,Data,11,15
2025-01-01,125,Data,6,14
2025-05-01,210,Finance,29,4
2025-08-01,259,Cyber,0,22
2023-11-01,229,Cyber,19,4
2025-04-01,115,AI,3,23
2023-05-01,276,Data,5,25
2025-11-01,189,Data,15,1
2025-01-01,122,Finance,14,21
2023-07-01,193,Finance,2,9
2025-09-01,159,Cyber,28,28
2025-03-01,293,Data,17,21
2024-09-01,247,Finance,18,3
2025-03-01,173,Cyber,12,0
2025-01-01,245,Data,19,29
2024-10-01,225,AI,13,21
2023-11-01,158,Data,13,24
2023-06-01,258,AI,7,11
2023-03-01,231,Data,10,0
2025-06-01,254,Cyber,11,21
2025-04-01,223,Data,23,27
2024-05-01,117,Finance,0,19
2024-11-01,290,Cyber,29,8
2025-10-01,207,AI,27,8
2024-09-01,298,Data,8,15
2023-05-01,118,AI,19,22
2024-03-01,266,Finance,13,0
2023-02-01,165,Cyber,19,18
2024-12-01,177,AI,13,0
2023-10-01,199,Cloud,29,4
2024-08-01,206,Data,12,22
2025-11-01,218,AI,11,20
2024-09-01,145,Cloud,11,18
2025-06-01,265,Cloud,19,20
2025-05-01,294,Finance,6,8
2025-11-01,256,AI,1,18
2025-02-01,190,Finance,22,13
2024-08-01,284,Data,25,25
2025-12-01,275,Cyber,10,21
2024-06-01,279,Cloud,15,17
2024-10-01,275,AI,12,3
2024-01-01,288,Data,29,22
2024-03-01,294,AI,17,24
2024-04-01,275,Cloud,18,3
2025-01-01,181,Cyber,26,15
2023-03-01,107,Data,10,25
2023-05-01,173,Cloud,20,12
2025-03-01,187,Data,29,2
2025-09-01,166,AI,0,22
2023-04-01,224,Cloud,12,17
2023-02-01,113,Cloud,26,3
2024-07-01,146,Cloud,7,4
2024-06-01,123,Cyber,21,18
2023-11-01,190,Cloud,19,13
2025-11-01,289,Data,13,20
2023-11-01,285,Cloud,13,17
2025-09-01,261,Cyber,15,23
2023-02-01,130,Cyber,18,28
2023-01-01,147,AI,6,15
2025-09-01,144,Data,27,4
2024-01-01,256,Finance,28,7
2025-03-01,218,Data,5,27
2023-01-01,256,Finance,8,28
2025-05-01,209,Data,17,18
2024-10-01,290,Cloud,5,17
2024-08-01,147,Finance,25,24
2023-02-01,239,Data,16,4
2024-05-01,254,AI,3,13
2023-05-01,274,Cyber,19,23
2025-02-01,293,Data,8,9
2024-01-01,136,Data,24,4
2025-10-01,225,Cyber,7,12
2025-06-01,144,Finance,14,21
2023-02-01,284,Finance,7,11
2023-12-01,117,Cloud,26,17
2024-10-01,112,Cloud,20,10
2024-01-01,172,Cloud,10,0
2025-01-01,128,AI,18,28
2024-09-01,155,Cyber,12,1
2024-06-01,119,Finance,25,1
2024-07-01,256,AI,14,12
2024-01-01,233,Cloud,4,8
2025-01-01,253,Cyber,25,22
2024-04-01,288,Cloud,6,15
2025-05-01,185,Data,12,20
2024-04-01,217,Cloud,15,15
2024-10-01,270,Cyber,23,8
2023-12-01,274,Finance,15,23
2025-02-01,125,Cyber,23,25
2025-04-01,228,Finance,1,6
2025-04-01,125,Cyber,6,20
2024-11-01,163,Cyber,3,7
2025-06-01,289,Finance,19,9
2025-12-01,216,Data,12,20
2024-02-01,220,Cyber,24,12
2025-07-01,105,Cyber,22,10
2023-12-01,209,AI,27,27
2023-11-01,161,Cloud,20,20
2023-04-01,165,AI,29,13
2025-01-01,269,Cyber,4,4
2025-01-01,126,Cyber,22,17
2024-08-01,164,Cyber,11,15
2023-08-01,129,Data,29,24
2024-12-01,181,AI,12,25
2024-06-01,197,Cloud,8,5
2023-09-01,164,Data,15,11
2024-12-01,274,Finance,5,12
2023-05-01,259,Cyber,25,1
2024-01-01,206,Data,22,29
2024-09-01,261,Finance,12,16
2023-09-01,274,Cyber,13,19
2023-02-01,216,Data,3,19
2023-01-01,113,Cyber,24,20
2023-08-01,104,AI,23,3
2024-12-01,218,Cyber,8,0
2025-10-01,135,Cloud,4,17
2023-10-01,225,Cloud,10,11
2023-01-01,195,Cyber,15,5
2025-11-01,108,Data,11,10
2025-02-01,208,Finance,16,25
2023-04-01,262,Finance,7,8
2025-07-01,252,Cloud,11,7
2023-05-01,174,Cloud,7,22
2024-11-01,145,Data,12,22
2025-10-01,224,AI,22,16
2024-03-01,204,Cloud,22,4
2023-03-01,224,Cloud,4,29
2024-07-01,112,Cyber,7,3
2025-03-01,160,AI,2,4
2024-10-01,129,AI,10,27
2024-03-01,197,Cloud,4,14
2024-03-01,131,Cyber,15,5
2025-08-01,257,Data,9,21
2025-07-01,181,Finance,9,25
2024-05-01,155,Cloud,24,28
2024-01-01,294,Finance,15,28
2024-04-01,298,Finance,10,4
2025-04-01,202,Finance,23,12
2025-10-01,154,Cloud,8,18
2025-08-01,197,Data,23,2
2024-12-01,235,AI,29,7
2023-05-01,270,Cyber,21,13
2024-11-01,275,AI,6,14
2024-09-01,285,Cyber,27,7
2023-01-01,131,AI,28,28
2024-01-01,203,Cloud,13,27
2023-08-01,177,Cloud,28,7
2023-01-01,168,Finance,13,12
2024-03-01,218,Cyber,21,26
2023-10-01,106,Data,17,22
2023-01-01,119,Cloud,16,26
2024-02-01,161,Cyber,0,4
2024-09-01,248,Cloud,11,12
2023-01-01,191,Data,22,11
2025-03-01,256,Cyber,7,21
2025-07-01,297,Finance,0,29
2023-07-01,137,Cyber,11,21
2024-06-01,269,Data,16,10
2025-12-01,204,Finance,29,14
2024-12-01,230,Cloud,6,28
2025-11-01,264,Finance,10,14
2023-04-01,116,Cloud,12,24
2023-02-01,260,Data,27,20
2025-11-01,109,AI,20,10
2024-06-01,136,AI,28,22
2023-02-01,226,Data,24,8
2025-03-01,260,Cloud,8,24
2023-07-01,127,Finance,22,16
2025-07-01,269,Cloud,27,27
2025-10-01,219,AI,6,22
2023-07-01,209,Finance,17,28
2025-05-01,157,Cyber,17,29
2023-08-01,275,AI,28,24
2025-09-01,226,Data,9,19
2023-03-01,278,Finance,26,2
2025-08-01,209,Cloud,0,0
2024-07-01,237,Cyber,13,13
2023-04-01,235,AI,22,6
2023-10-01,115,Finance,20,23
2024-06-01,161,AI,0,28
2024-07-01,276,Data,22,24
2023-12-01,208,AI,6,18
2023-11-01,188,Cloud,25,18
2025-08-01,200,Cloud,18,0
2023-06-01,242,Data,18,20
2025-04-01,115,Data,3,7
2025-02-01,126,Cyber,6,22
2023-08-01,146,Finance,28,22
2023-10-01,253,AI,15,19
2024-10-01,299,Data,6,16
2025-10-01,268,Finance,10,6
2024-10-01,204,Data,28,2
2024-10-01,238,Data,28,27
2023-06-01,190,Cyber,7,15
2025-07-01,108,Cloud,12,4
2025-12-01,281,Finance,8,8
2023-11-01,110,Cyber,4,2
2024-06-01,106,Cloud,9,11
2025-10-01,127,Data,10,17
2023-03-01,161,Cyber,23,11
2025-12-01,282,Cloud,16,26
2024-05-01,263,Cloud,14,26
2025-06-01,214,Cyber,10,25
2025-06-01,172,AI,1,7
2025-07-01,198,Cyber,23,1
2025-08-01,290,Data,7,21
2024-07-01,150,AI,24,5
2023-09-01,147,Cyber,11,14
2024-04-01,167,Cloud,6,1
2024-07-01,109,Finance,23,20
2025-06-01,221,Cyber,1,10
2025-12-01,125,Cloud,7,0
2023-11-01,226,Cyber,14,12
2024-03-01,294,Data,11,10
2024-12-01,280,Data,2,14
2024-09-01,270,Cloud,25,11
2023-10-01,244,Cloud,3,22
2025-01-01,212,AI,11,17
2025-08-01,254,Data,22,11
2025-09-01,121,Finance,6,29
2024-12-01,207,Data,15,24
2024-09-01,135,Data,21,28
2025-02-01,299,Finance,16,27
2024-05-01,132,Data,24,16
2024-07-01,194,Cyber,18,19
2023-03-01,280,Cyber,25,21
2024-01-01,238,Data,14,18
2023-02-01,192,Data,19,5
2025-08-01,256,Finance,17,3
2025-09-01,265,Data,4,15
2025-08-01,200,Cloud,29,13
2025-01-01,222,Cyber,21,1
2023-03-01,157,Data,26,9
2023-07-01,114,Cloud,21,10
2025-01-01,281,Data,29,29
2024-11-01,289,AI,26,20
2025-04-01,156,Cloud,13,9
2023-12-01,227,Cyber,13,15
2023-08-01,178,Cyber,13,11
2025-11-01,170,AI,16,7
2025-01-01,157,Cloud,29,1
2025-06-01,276,Cloud,13,29
2025-08-01,280,Finance,3,10
2025-12-01,128,Data,9,21
2025-08-01,260,Cloud,3,23
2025-01-01,145,Finance,2,5
2025-02-01,153,AI,6,4
2023-08-01,197,AI,19,29
2023-05-01,184,AI,6,29
2023-02-01,106,Finance,2,2
2024-07-01,128,Cyber,12,23
2023-03-01,236,AI,3,11
2023-12-01,148,Finance,18,25
2025-08-01,170,Finance,3,11
2023-06-01,177,Data,14,1
2023-08-01,193,AI,27,9
2023-05-01,187,Cyber,25,8
2024-01-01,278,Finance,19,7
2025-07-01,235,Cyber,11,21
2024-01-01,154,Cyber,13,14
2023-01-01,223,AI,3,26
2023-04-01,292,AI,2,8
2024-08-01,183,Data,26,5
2025-05-01,194,Cyber,5,23
2025-08-01,114,Cyber,14,11
2025-09-01,278,Finance,27,11
2024-02-01,133,Finance,4,20
2024-07-01,168,Finance,5,13
2023-03-01,111,Cyber,11,22
2023-11-01,272,Data,6,17
2023-09-01,258,Cloud,19,16
2025-04-01,153,Finance,29,7
2023-02-01,249,Cloud,10,4
2024-01-01,171,Data,24,8
2025-11-01,291,Cyber,16,6
2025-07-01,159,Cloud,11,19
2024-02-01,127,AI,7,4
2024-03-01,248,Cyber,12,18
2023-05-01,174,AI,17,20
2025-10-01,176,Data,18,9
2023-02-01,142,Cloud,17,3
2025-09-01,254,Cloud,9,2
2025-03-01,122,Data,5,23
2023-03-01,196,Data,4,3
2023-02-01,216,Cyber,12,25
2025-04-01,189,Data,22,19
2025-06-01,263,Finance,24,13
2024-11-01,196,AI,6,26
2025-09-01,216,Data,10,7
2024-02-01,137,Finance,24,20
2024-02-01,115,Cloud,12,4
2024-01-01,173,Data,4,29
2023-04-01,270,AI,29,4
2024-07-01,211,AI,18,10
2024-12-01,140,Cyber,18,5
2025-12-01,143,Cloud,3,4
2023-06-01,279,Cloud,11,0
2023-12-01,116,AI,17,13
2023-09-01,151,Finance,2,16
2024-01-01,142,AI,10,28
2024-12-01,122,Data,24,21
2024-03-01,100,Cyber,8,1
2025-06-01,192,Data,27,2
2025-08-01,124,Cloud,23,5
2025-08-01,105,Data,17,17
2025-10-01,153,Cloud,28,21
2025-11-01,177,Cyber,11,11
2024-06-01,250,Cloud,8,5
2024-07-01,118,Cyber,20,1
2024-03-01,283,Finance,23,25
2024-10-01,280,Finance,5,17
2025-01-01,258,Cyber,1,22
2024-12-01,202,AI,0,12
2023-06-01,137,Cyber,3,27
2025-12-01,246,Cloud,19,15
2023-10-01,206,Finance,22,27
2023-12-01,228,Finance,17,12
2023-05-01,220,Cyber,3,24
2024-08-01,277,AI,25,16
2024-06-01,197,Cyber,10,23
2025-09-01,157,Cloud,0,3
2023-12-01,180,Cloud,6,5
2025-09-01,259,Data,10,13
2023-05-01,276,AI,15,18
2023-09-01,197,Finance,18,12
2025-09-01,191,Cloud,27,25
2025-06-01,271,Cloud,23,10
2024-05-01,256,AI,12,14
2025-11-01,200,Cyber,27,15
2024-04-01,275,Data,0,0
2024-07-01,179,Cloud,11,27
2023-02-01,125,Data,0,16
2023-06-01,234,Finance,28,15
2023-11-01,143,Data,13,27
2023-09-01,241,Cloud,12,4
2025-03-01,151,Cyber,15,15
2024-02-01,259,Cloud,28,13
2025-11-01,204,Finance,24,3
2024-08-01,259,Data,4,10
2025-08-01,174,Cyber,26,23
2023-08-01,183,Cyber,3,26
2023-11-01,284,Data,3,2
2023-02-01,151,Data,7,18
2023-05-01,261,Data,24,1
2025-06-01,213,Finance,14,24
2023-11-01,288,Cyber,29,20
2024-04-01,161,Cloud,15,12
2025-01-01,175,Finance,6,12
2025-01-01,202,Data,7,8
2023-11-01,258,Data,17,6
2023-01-01,256,Cloud,15,23
2025-09-01,130,Cloud,14,11
2023-01-01,111,Cloud,25,28
2023-09-01,134,AI,22,22
2025-03-01,156,Finance,19,20
2024-07-01,268,AI,23,15
2024-05-01,126,Cloud,25,29
2023-12-01,242,Cyber,23,17
2023-02-01,170,Finance,15,23
2023-08-01,263,AI,15,15
2025-09-01,209,Data,25,29
2024-01-01,251,Finance,1,4
2024-09-01,181,Cyber,24,23
2024-07-01,251,Cyber,5,20
2025-10-01,175,Cloud,10,11
2025-06-01,255,Cloud,4,28
2024-08-01,174,Data,14,28
2024-06-01,102,Cyber,13,0
2024-09-01,200,Cloud,15,9
2025-12-01,102,AI,15,8
2023-07-01,128,Cloud,8,20
2023-05-01,259,Data,18,17
2023-09-01,153,Data,4,29
2024-06-01,265,AI,20,3
2023-01-01,283,Finance,7,0
2025-12-01,164,Cyber,13,19
2024-02-01,248,Data,8,12
2023-08-01,140,Cyber,11,4
2024-08-01,119,AI,14,17
2025-07-01,159,AI,24,5
2023-07-01,286,Finance,20,19
2024-03-01,282,Data,13,4
2025-11-01,102,AI,1,11
2024-05-01,223,Cloud,25,11
2025-03-01,217,Cyber,29,25
2024-09-01,113,Cyber,21,25
2025-02-01,144,Cloud,3,12
2023-05-01,208,Cyber,24,4
2025-09-01,194,Cloud,7,19
2023-05-01,287,Cyber,29,29
2025-04-01,276,AI,28,16
2024-09-01,236,Finance,21,20
2023-08-01,281,Data,1,3
2023-02-01,169,Data,18,21
2024-02-01,192,Data,17,6
2025-10-01,151,Data,5,3
2024-09-01,162,Data,19,26
2025-03-01,279,Cloud,15,13
2024-06-01,121,AI,0,14
2023-05-01,154,Finance,8,18
2025-10-01,212,Data,21,29
2024-06-01,209,Cyber,1,16
2025-11-01,102,Cyber,14,17
2025-02-01,101,Finance,18,0
2025-05-01,286,Data,23,8
2025-04-01,127,Data,8,15
2023-06-01,264,AI,8,28
2025-02-01,296,Cyber,4,19
2024-06-01,108,Cyber,3,22
2025-06-01,289,Cloud,4,5
2025-09-01,131,Cyber,11,16
2025-08-01,174,Data,0,13
2025-02-01,201,Data,18,17
2024-10-01,134,Cyber,26,3
2025-10-01,146,Cloud,8,5
2023-12-01,245,Finance,11,20
2024-10-01,135,Cyber,23,18
2024-09-01,246,Finance,28,24
2024-12-01,222,Cyber,29,29
2025-01-01,252,Finance,28,11
2023-02-01,273,Data,12,14
2023-01-01,159,Data,19,26
2023-10-01,220,Finance,16,22
2025-10-01,194,AI,2,21
2023-05-01,122,Data,12,4
2024-05-01,221,Cloud,13,15
2023-01-01,214,Cloud,3,23
2024-02-01,254,Finance,3,23
2024-09-01,262,AI,28,9
2023-06-01,176,Cloud,0,29
2023-11-01,282,Data,5,12
2024-08-01,135,Cyber,10,9
2024-08-01,196,Cyber,26,25
2024-09-01,212,Data,27,25
2024-12-01,298,AI,24,4
2025-02-01,236,Finance,23,16
2023-03-01,213,Data,1,18
2025-04-01,120,Cyber,22,19
2023-10-01,259,Finance,18,16
2024-12-01,165,AI,21,0
2023-07-01,143,Cloud,17,19
2024-11-01,220,Cyber,23,19
2024-11-01,292,AI,19,6
2024-12-01,179,Data,21,26
2025-07-01,242,AI,15,5
2024-10-01,254,AI,2,0
2025-03-01,115,Finance,0,10
2023-05-01,145,Cyber,1,16
2024-06-01,202,Cyber,12,21
2023-08-01,299,AI,25,13
2025-11-01,275,Data,13,11
2024-05-01,164,AI,7,22
2023-12-01,118,Data,27,17
2024-10-01,189,Finance,13,18
2023-06-01,136,Cyber,5,26
2025-06-01,285,Cyber,11,17
2023-02-01,282,Cyber,3,21
2023-05-01,152,Cyber,8,16
2023-02-01,146,Finance,6,22
2025-11-01,230,AI,0,25
2023-05-01,187,Cyber,21,29
2025-07-01,185,Cloud,3,1
2024-05-01,161,Data,5,15
2025-03-01,228,Data,10,20
2025-07-01,138,Cyber,7,16
2023-10-01,172,Data,12,9
2023-12-01,260,Data,8,29
2024-06-01,122,Finance,18,29
2024-01-01,261,Data,29,25
2023-08-01,148,Finance,17,6
2025-11-01,224,Data,25,4
2023-04-01,276,Finance,22,20
2023-07-01,148,Data,22,23
2024-09-01,237,Cloud,18,7
2024-03-01,195,AI,29,28
2025-10-01,165,Finance,4,23
2024-10-01,170,Cloud,9,11
2023-01-01,166,AI,14,2
2023-06-01,138,AI,7,23
2023-01-01,269,Cloud,18,20
2024-07-01,199,Cyber,7,0
2025-03-01,100,Cyber,14,3
2023-10-01,273,Finance,18,10
2024-02-01,263,Cyber,3,27
2025-10-01,223,Finance,2,4
2025-08-01,271,Cloud,4,7
2023-03-01,130,Cyber,11,25
2024-04-01,196,Cyber,15,1
2025-09-01,209,Data,7,5
2023-05-01,285,Data,20,3
2025-11-01,231,AI,22,18
2024-05-01,152,Data,28,10
2024-11-01,202,Cloud,19,8
2025-02-01,192,Finance,27,4
2023-07-01,284,Finance,25,17
2023-07-01,177,Data,17,2
2024-03-01,277,Data,21,24
2025-06-01,104,Finance,11,7
2024-08-01,151,AI,4,27
2023-03-01,244,Cyber,7,5
2024-10-01,131,AI,7,7
2023-07-01,233,Cloud,0,16
2025-07-01,296,Cloud,26,1
2023-03-01,192,Cyber,29,21
2024-05-01,224,Cyber,27,4
2024-10-01,191,AI,7,13
2023-03-01,288,Finance,18,0
2025-06-01,237,Cyber,17,19
2024-12-01,250,AI,26,7
2025-09-01,212,AI,25,24
2023-10-01,280,Finance,19,11
2023-07-01,160,AI,9,16
2024-04-01,246,Cloud,7,1
2025-08-01,231,Finance,12,2
2023-02-01,273,Data,4,6
2023-08-01,259,AI,28,20
2024-03-01,183,Cyber,10,27
2023-03-01,145,Cyber,22,1
2024-08-01,161,Finance,7,27
2025-10-01,191,Cyber,18,18
2023-04-01,153,Cyber,22,23
2024-11-01,223,Data,22,19
2023-08-01,199,Cyber,24,10
2023-10-01,166,Finance,18,10
2023-05-01,123,Finance,21,27
2023-10-01,165,Cloud,22,15
2025-02-01,117,AI,29,25
2024-04-01,195,AI,8,24
2024-11-01,147,AI,15,13
2024-05-01,273,Finance,11,5
2025-04-01,147,Cyber,3,23
2024-06-01,161,AI,3,25
2023-11-01,254,Cyber,11,21
2025-10-01,161,Cyber,26,1
2024-03-01,201,Cloud,13,9
2023-01-01,224,AI,15,23
2025-09-01,201,Finance,20,6
2023-09-01,177,Finance,28,19
2024-05-01,164,Cloud,25,5
2024-03-01,151,AI,11,8
2023-04-01,100,Cyber,20,0
2023-06-01,277,AI,14,26
2023-06-01,139,Finance,0,24
2024-07-01,171,Finance,27,25
2024-11-01,244,Finance,7,3
2025-06-01,100,Cyber,23,0
2023-01-01,177,Finance,24,7
2023-09-01,257,AI,2,26
2024-10-01,166,Cyber,11,7
2023-01-01,121,AI,27,8
2025-12-01,134,Data,5,11
2025-01-01,155,Data,28,25
2024-04-01,225,Cyber,26,16
2025-02-01,241,Finance,25,11
2025-04-01,144,Finance,8,10
2023-05-01,185,Cyber,19,15
2024-10-01,132,AI,24,1
2024-02-01,239,Data,21,14
2023-09-01,251,Finance,19,5
2024-02-01,296,Finance,5,10
2024-04-01,284,Data,14,4
2025-06-01,236,Cyber,21,13
2025-08-01,229,Cyber,3,15
2023-06-01,158,Cyber,25,2
2024-05-01,194,Finance,4,2
2023-01-01,128,AI,16,14
2024-06-01,154,Cloud,8,8
2023-11-01,193,Cyber,10,16
2023-11-01,249,Cloud,26,26
2025-04-01,218,AI,6,3
2023-12-01,204,Finance,20,6
2025-10-01,276,Cloud,20,20
2024-04-01,239,Cyber,5,24
2023-10-01,298,Cloud,10,25
2023-08-01,235,Data,13,11
2025-02-01,115,AI,23,15
2024-02-01,267,Data,10,23
2023-09-01,272,AI,18,0
2024-07-01,163,AI,12,23
2025-10-01,290,Finance,7,25
2025-05-01,278,AI,18,25
2025-05-01,109,AI,25,26
2025-04-01,175,Cyber,13,4
2024-12-01,220,Data,4,5
2025-04-01,298,Cloud,10,14
2023-12-01,272,Finance,20,16
2024-07-01,184,AI,1,15
2023-06-01,155,Cyber,14,26
2023-02-01,172,AI,15,26
2025-07-01,112,Finance,0,20
2025-05-01,163,Data,2,14
2023-12-01,214,Cloud,9,19
2025-09-01,257,Cyber,3,26
2025-01-01,151,Finance,22,11
2024-06-01,213,Finance,22,28
2025-06-01,153,AI,28,10
2024-06-01,156,Cyber,15,24
2023-07-01,117,Cloud,8,3
2024-03-01,124,Finance,3,12
2025-06-01,280,Cloud,18,21
2023-05-01,119,Data,27,25
2023-05-01,110,AI,18,10
2025-09-01,267,Cloud,9,18
2023-06-01,250,Finance,9,26
2023-04-01,189,Finance,13,24
2024-01-01,186,Finance,0,23
2025-02-01,269,Finance,15,8
2024-08-01,274,Cyber,21,9
2025-08-01,155,AI,19,21
2025-08-01,132,Cyber,4,26
2023-01-01,197,Cyber,13,28
2025-01-01,125,AI,17,23
2025-01-01,202,Finance,7,0
2023-01-01,168,Data,9,0
2023-03-01,128,Cyber,2,13
2024-09-01,208,Cloud,29,15
2025-01-01,159,Cyber,22,9
2024-09-01,264,AI,24,28
2023-03-01,252,Cyber,24,19
2025-05-01,206,Cloud,7,0
2025-11-01,271,Cyber,14,12
2024-10-01,261,Data,13,6
2024-11-01,220,Cyber,2,19
2024-01-01,111,Cloud,14,16
2025-10-01,192,Finance,20,16
2024-11-01,138,Data,25,29
2025-11-01,246,Finance,0,12
2024-07-01,246,Cyber,6,21
2024-03-01,128,Cloud,26,5
2024-03-01,293,AI,13,5
2025-02-01,189,Data,3,8
2023-03-01,200,Cloud,13,27
2024-05-01,211,AI,8,22
2025-06-01,175,Data,9,22
2025-04-01,119,Data,23,16
2025-10-01,284,Cyber,9,7
2024-04-01,196,AI,6,5
2023-11-01,108,Data,14,29
2024-12-01,101,Data,25,10
2024-11-01,255,Cyber,27,27
2025-01-01,133,Cyber,3,20
2024-01-01,120,Finance,17,21
2024-07-01,182,Finance,15,12
2025-10-01,180,Finance,18,8
2023-02-01,283,Finance,7,19
2023-08-01,232,AI,15,22
2023-05-01,184,AI,5,29
2023-11-01,121,Cloud,18,12
2023-02-01,286,Cloud,9,18
2025-08-01,267,Finance,26,13
2024-12-01,183,Finance,12,17
2023-12-01,290,AI,15,18
2024-04-01,259,Finance,1,22
2024-12-01,144,Finance,7,5
2024-05-01,182,AI,8,18
2025-08-01,132,Data,6,3
2024-08-01,134,AI,4,16
2025-11-01,145,Finance,29,22
2025-06-01,226,AI,7,4
2024-10-01,205,Cloud,28,0
2025-07-01,263,Data,2,11
2024-12-01,207,Data,12,3
2024-12-01,289,Data,19,28
2024-01-01,182,AI,26,26
2025-01-01,199,Cloud,18,19
2025-07-01,206,Cyber,11,28
2025-12-01,125,Cloud,28,13
2024-02-01,234,Cloud,18,6
2024-08-01,186,Finance,7,10
2025-04-01,232,Cloud,18,15
2025-01-01,216,AI,5,21
2023-11-01,259,Data,6,9
2024-06-01,178,Cloud,16,25
2024-07-01,180,Cloud,14,29
2023-03-01,183,Cyber,13,19
2025-03-01,284,Cyber,14,14
2024-11-01,211,Finance,26,4
2025-11-01,222,Cyber,7,13
2024-01-01,289,Finance,7,1
2025-02-01,255,AI,26,22
2024-02-01,224,Data,19,8
2025-11-01,221,Cyber,23,8
2023-06-01,179,AI,5,22
2023-08-01,227,Data,22,6
2024-03-01,177,AI,2,7
2023-08-01,173,AI,15,4
2024-04-01,293,AI,2,0
2025-05-01,140,AI,12,15
2025-10-01,185,Cyber,26,11
2025-05-01,165,Cloud,25,9
2025-11-01,291,AI,14,9
2023-10-01,106,Data,9,28
2023-01-01,268,Cyber,8,10
2023-05-01,222,Cyber,25,25
2023-03-01,226,AI,14,18
2024-02-01,272,AI,25,18
2025-03-01,271,Data,11,28
